company_id,year,sentiment,rule_id,statement,confidence_score,trigger_metric,trigger_value
CHOLAFIN,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,21.211764705882352
CHOLAFIN,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,3.495209907313654
CHOLAFIN,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,2.1827093677801463
CHOLAFIN,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,6.863420609401317
CHOLAFIN,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-38538.0
CIPLA,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,82.6,return_on_equity,15.554557028383135
CIPLA,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,71.45791307537137
CIPLA,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,85.8,return_on_assets,12.768573448498447
CIPLA,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,84.4,revenue_cagr_3yr,10.389755935227928
CIPLA,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,20.249546582874324
CIPLA,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,91.5,pat_cagr_10yr,11.457664472874352
CIPLA,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.020931625851868495
CIPLA,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,35.33876811594203
CIPLA,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1152.0
CIPLA,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
COALINDIA,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,45.16982956605826
COALINDIA,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,45.16982956605826
COALINDIA,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,105.7129732333927
COALINDIA,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,15.802850255846407
COALINDIA,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,90.5,revenue_cagr_3yr,16.493956528516662
COALINDIA,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,43.28908935217686
COALINDIA,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.0788468512027076
COALINDIA,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,11.24178180085755
COALINDIA,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,13617.0
COALINDIA,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,92.37
COALINDIA,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
DABUR,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,85.4,return_on_equity,18.355969997972835
DABUR,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,88.4,return_on_capital,21.369423915946932
DABUR,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,85.0,return_on_assets,11.980682720296375
DABUR,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.13835394283397526
DABUR,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,23.241935483870968
DABUR,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1042.0
DABUR,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,2.231072252692079
DIVISLAB,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,83.3,return_on_capital,16.281125681449833
DIVISLAB,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,83.3,return_on_assets,10.34928848641656
DIVISLAB,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,92.0,revenue_cagr_10yr,11.972899602171317
DIVISLAB,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.0002210596124088129
DIVISLAB,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,636.25
DIVISLAB,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,992.0
DIVISLAB,2024,CON,CON_04,Low three-year revenue CAGR indicates subdued recent business growth.,82.0,revenue_cagr_3yr,4.025743333608478
DIVISLAB,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,-6.919343378939391
DIVISLAB,2024,CON,CON_07,Negative three-year profit CAGR indicates earnings contraction.,92.0,pat_cagr_3yr,-6.919343378939391
DLF,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,35.99602527786225
DLF,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,96.5,pat_cagr_10yr,16.52939969024585
DLF,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.12259389820192235
DLF,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,7.457865168539326
DLF,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1010.0
DLF,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,6.908270142781061
DLF,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,4.7983734327346665
DMART,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,88.3,return_on_capital,21.28564022809746
DMART,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,85.0,return_on_assets,11.978084262233137
DMART,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,28.132551951927297
DMART,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,26.91026114651347
DMART,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,32.144934169439935
DMART,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,31.744452601738082
DMART,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.031661140228901485
DMART,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,73.29310344827586
DMART,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,278.0
DMART,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
DRREDDY,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,86.7,return_on_equity,19.74233736816026
DRREDDY,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,26.219592808038072
DRREDDY,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,87.4,return_on_assets,14.383702939659617
DRREDDY,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,87.7,revenue_cagr_3yr,13.71726615103832
DRREDDY,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,41.90561020689674
DRREDDY,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,91.0,pat_cagr_10yr,11.008394366816532
DRREDDY,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.07085722375592836
DRREDDY,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,51.707602339181285
DRREDDY,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,509.0
DRREDDY,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
EICHERMOT,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,89.2,return_on_equity,22.172346910501524
EICHERMOT,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,90.4,return_on_capital,23.445623916811094
EICHERMOT,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,17.309106640709494
EICHERMOT,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,23.776441520116
EICHERMOT,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,43.747506025200565
EICHERMOT,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,19.00991470281268
EICHERMOT,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.023219728456636186
EICHERMOT,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,114.70588235294117
EICHERMOT,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,890.0
EICHERMOT,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
GAIL,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,80.9,return_on_assets,7.939231170080571
GAIL,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,32.42353373080278
GAIL,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,91.3,pat_cagr_3yr,17.25429359158057
GAIL,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.28304998896060884
GAIL,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,23.624478442280946
GAIL,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,4360.0
GAIL,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
GODREJCP,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,85.7,return_on_capital,18.691529709228824
GODREJCP,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.2557548817272583
GODREJCP,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,-4.45308779171297
GODREJCP,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,-3.050239234449761
GODREJCP,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-1365.0
GRASIM,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,93.7,revenue_cagr_3yr,19.68160909363319
GRASIM,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,96.5,revenue_cagr_10yr,16.544999689655548
GRASIM,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,86.4,pat_cagr_3yr,12.415926079345653
GRASIM,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,92.9,pat_cagr_10yr,12.885036563882046
GRASIM,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,2.4085451668947577
GRASIM,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.5470993649397087
GRASIM,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-33833.0
HAL,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,3816.5829145728644
HAL,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,3816.5829145728644
HAL,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,3027.639751552795
HAL,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,1687.7777777777776
HAL,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,32.85327865470051
HAL,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,90.9,pat_cagr_10yr,10.924924675843673
HAL,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,270.8837209302326
HAL,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1814.0
HAL,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,85.6
HAL,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
HAVELLS,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,84.1,return_on_equity,17.067275412917954
HAVELLS,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,91.3,return_on_capital,24.270967741935483
HAVELLS,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,83.2,return_on_assets,10.222794176787582
HAVELLS,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,21.14089015706202
HAVELLS,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,91.0,pat_cagr_10yr,11.040413196880138
HAVELLS,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.040687525177924
HAVELLS,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,25.357142857142858
HAVELLS,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,335.0
HAVELLS,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
HCLTECH,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,90.0,return_on_equity,23.01393141233172
HCLTECH,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,32.690722902959976
HCLTECH,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,15.867725188372422
HCLTECH,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,87.4,revenue_cagr_3yr,13.396477329776978
HCLTECH,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,93.1,revenue_cagr_10yr,13.082373204583831
HCLTECH,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,86.0,pat_cagr_3yr,12.043662852781601
HCLTECH,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.08435023365512796
HCLTECH,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,46.46112115732369
HCLTECH,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,15840.0
HCLTECH,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
HDFCBANK,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,30.186956140948773
HDFCBANK,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,20.887964823195592
HDFCBANK,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,27.12356908487252
HDFCBANK,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,22.263903320427715
HDFCBANK,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,35669.0
HDFCBANK,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,4.887792835880029
HDFCBANK,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,1.6238920508541275
HDFCBANK,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,6.808786667718385
HDFCBANK,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,1.4007688224792112
HDFCBANK,2024,CON,CON_12,The interest coverage warning flag indicates potential debt-servicing pressure.,94.0,icr_warning_flag,1.0
HDFCLIFE,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,646.4587602459017
HDFCLIFE,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,86.4,revenue_cagr_3yr,12.366704821498665
HDFCLIFE,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,19.44610458066991
HDFCLIFE,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.06477567162143734
HDFCLIFE,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,192.2895238095238
HDFCLIFE,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,0.5200091183301563
HDFCLIFE,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,4.966053172356233
HDFCLIFE,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-2893.0
HEROMOTOCO,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,88.1,return_on_equity,21.14243742584327
HEROMOTOCO,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,177.84211963944279
HEROMOTOCO,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,87.3,return_on_assets,14.308109968263679
HEROMOTOCO,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.03423922255494661
HEROMOTOCO,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,47.268505079825836
HEROMOTOCO,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,3095.0
HEROMOTOCO,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,73.8
HEROMOTOCO,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
HINDALCO,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,118.20777590429657
HINDALCO,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,91.8,revenue_cagr_3yr,17.830855223435172
HINDALCO,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,42.85939867649064
HINDALCO,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,96.6,pat_cagr_10yr,16.553290877299798
HINDALCO,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,126.46543778801843
HINDALCO,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,9789.0
HINDALCO,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,9.567011474761177
HINDUNILVR,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,87.1,return_on_equity,20.074973642078955
HINDUNILVR,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,89.63037455884027
HINDUNILVR,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,86.1,return_on_assets,13.099924830230988
HINDUNILVR,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,90.0,pat_cagr_10yr,10.022657733318274
HINDUNILVR,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.028974188761763442
HINDUNILVR,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,57.847001223990205
HINDUNILVR,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,10145.0
HINDUNILVR,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,70.32
HINDUNILVR,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
ICICIBANK,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,85.0,return_on_equity,17.99027109750765
ICICIBANK,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,21.39660074377121
ICICIBANK,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,92.4,revenue_cagr_10yr,12.41864172369489
ICICIBANK,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,31.28635844345755
ICICIBANK,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,94.7,pat_cagr_10yr,14.714696775470282
ICICIBANK,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,12547.0
ICICIBANK,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,5.2203495054405735
ICICIBANK,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,1.9492289334082888
ICICIBANK,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,6.445624336310825
ICICIBANK,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,1.3009461331381824
ICICIBANK,2024,CON,CON_12,The interest coverage warning flag indicates potential debt-servicing pressure.,94.0,icr_warning_flag,1.0
ICICIGI,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,82.7,return_on_equity,15.7230643179025
ICICIGI,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,146.3235294117647
ICICIGI,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,93.0,revenue_cagr_3yr,18.98796206427069
ICICIGI,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,96.8,revenue_cagr_10yr,16.75593015728085
ICICIGI,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,93.9,pat_cagr_10yr,13.948119696893514
ICICIGI,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.0028676771814829987
ICICIGI,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,160.02678571428572
ICICIGI,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,486.0
ICICIGI,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
ICICIPRULI,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,754.9037279803359
ICICIPRULI,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,95.2,revenue_cagr_10yr,15.22627795803697
ICICIPRULI,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.10904134484325306
ICICIPRULI,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,31.021548821548823
ICICIPRULI,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,105.0
ICICIPRULI,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,7.732848705134029
ICICIPRULI,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,0.28461443272764975
ICICIPRULI,2024,CON,CON_04,Low three-year revenue CAGR indicates subdued recent business growth.,82.0,revenue_cagr_3yr,2.777335010929405
ICICIPRULI,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,-3.803953723638853
ICICIPRULI,2024,CON,CON_07,Negative three-year profit CAGR indicates earnings contraction.,92.0,pat_cagr_3yr,-3.803953723638853
INDIGO,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,892.568306010929
INDIGO,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,892.568306010929
INDIGO,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,5640.87982832618
INDIGO,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,668.3306055646481
INDIGO,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,67.58091776468258
INDIGO,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,20.01227897172877
INDIGO,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,32.9316579498421
INDIGO,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.018579234972677595
INDIGO,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,22.612639724849526
INDIGO,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,9424.0
INDIGO,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,95.55
INDIGO,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
INDUSINDBK,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,90.4,revenue_cagr_3yr,16.410290098595137
INDUSINDBK,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,18.67814919085109
INDUSINDBK,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,46.680462139134974
INDUSINDBK,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,20.315626837511314
INDUSINDBK,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,3.5617860222414732
INDUSINDBK,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,1.7380834474254032
INDUSINDBK,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,6.885742949503957
